127.0.0.1, 2012-11-06 01:55:54, GET, /, HTTP/1.1, 303, 0.002000
127.0.0.1, 2012-11-15 13:04:45, GET, /admin/default/site, HTTP/1.1, 200, 0.069000
127.0.0.1, 2012-11-15 13:04:45, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.004000
127.0.0.1, 2012-11-15 13:04:45, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-11-15 13:04:45, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-11-15 13:04:45, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.004000
127.0.0.1, 2012-11-15 13:04:45, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.003000
127.0.0.1, 2012-11-15 13:04:45, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.049000
127.0.0.1, 2012-11-15 13:04:45, POST, /admin/default/check_version, HTTP/1.1, 200, 0.113000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/default/index, HTTP/1.1, 303, 0.051000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/default/user/login, HTTP/1.1, 200, 0.067000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/static/js/jquery.js, HTTP/1.1, 200, 0.001000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/static/js/web2py.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/static/css/calendar.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/static/js/calendar.js, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/style.css, HTTP/1.1, 200, 0.005000
127.0.0.1, 2012-11-15 13:04:47, GET, /pro/static/plugin_layouts/superfish.js, HTTP/1.1, 200, 0.006000
127.0.0.1, 2012-11-15 13:04:48, GET, /pro/static/plugin_layouts/layouts/CorporateOffice/images/building.jpg, HTTP/1.1, 200, 0.002000
127.0.0.1, 2012-11-15 13:04:51, POST, /pro/default/user/login, HTTP/1.1, 303, 0.070000
127.0.0.1, 2012-11-15 13:04:51, GET, /pro/default/index, HTTP/1.1, 200, 0.065000
127.0.0.1, 2012-11-15 13:04:53, GET, /pro/default/relate, HTTP/1.1, 200, 0.064000
127.0.0.1, 2012-11-15 13:04:55, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-11-15 13:05:08, GET, /pro/default/kruskal, HTTP/1.1, 200, 0.089000
